Subject id,Stimulus location,Cue location,Response,Prior mean,Prior sigma,Coin sigma,Score
1,0.00417489433412264,-0.0866227524234529,-0.0212409508710191,0,0.05,0.1,40
1,0.0788761756204484,-0.0254895182913118,0.0237590491289809,0,0.05,0.1,40
1,-0.016538710159557,0.020812857327235,0.00875904912898096,0,0.05,0.1,40
1,0.0397577415999149,0.129910979469172,0.138759049128981,0,0.05,0.1,40
1,-0.0392400075240952,0.0886139082142193,0.073759049128981,0,0.05,0.1,40
1,-0.0631560743549692,-0.0760017073374935,-0.051240950871019,0,0.05,0.1,41
1,0.0333327493021387,0.094614888777254,0.0537590491289809,0,0.05,0.1,41
1,-0.0696316102517322,0.126020199409794,0.073759049128981,0,0.05,0.1,41
1,-0.0650281232351513,0.161604524961438,0.068759049128981,0,0.05,0.1,41
1,-0.0302511079542168,-0.0676469719354549,-0.0112409508710191,0,0.05,0.1,41
1,-0.0744282252216588,0.14937565657933,0.078759049128981,0,0.05,0.1,41
1,0.027927147899797,0.0119691348919027,0.0237590491289809,0,0.05,0.1,42
1,-0.0138677145732826,-0.084195843515973,-0.0312409508710191,0,0.05,0.1,42
1,-0.0646842379926109,-0.00833653433366087,0.00875904912898096,0,0.05,0.1,42
1,-0.0444217590689684,-0.0494513994001657,-0.0162409508710191,0,0.05,0.1,42
1,-0.0493260038127248,0.067033263705816,-0.00124095087101905,0,0.05,0.1,42
1,-0.00358088222183124,0.0622999626057774,-0.0112409508710191,0,0.05,0.1,43
1,-0.12072954672901,-0.275738414154286,-0.121240950871019,0,0.05,0.1,44
1,-0.0347174505559572,-0.337629266861826,-0.136240950871019,0,0.05,0.1,44
1,-0.069569450578325,-0.0155116313474299,-0.0412409508710191,0,0.05,0.1,44
1,0.0164823899641188,-0.0844174499985634,-0.046240950871019,0,0.05,0.1,44
1,0.0299272239995832,0.1207319431813,-0.00124095087101905,0,0.05,0.1,44
1,0.00735876990178342,0.16558909984296,0.0637590491289809,0,0.05,0.1,44
1,-0.00507194953518665,-0.102980770868084,-0.0662409508710191,0,0.05,0.1,44
1,-0.131749042111,-0.0309588360304296,0.013759049128981,0,0.05,0.1,44
1,0.00140267070450073,0.0172518095543358,-0.0112409508710191,0,0.05,0.1,45
1,-0.0438155063111345,-0.102508223927102,-0.046240950871019,0,0.05,0.1,46
1,-0.0132738723956423,0.144134300831051,0.0237590491289809,0,0.05,0.1,46
1,-0.0163788955155016,-0.0680438096065801,-0.0162409508710191,0,0.05,0.1,47
1,-0.0579123743208491,0.0648676121316606,-0.00624095087101906,0,0.05,0.1,47
1,0.0290026605326055,0.187390236513902,0.0237590491289809,0,0.05,0.1,48
1,0.0119877863611526,-0.196907251959581,-0.0912409508710191,0,0.05,0.1,48
1,-0.0175442459190956,0.277410285767703,0.093759049128981,0,0.05,0.1,48
1,0.0446049241811713,0.180217410163808,0.078759049128981,0,0.05,0.1,48
1,0.0789149417910262,0.183921736753518,0.0537590491289809,0,0.05,0.1,48
1,-0.0554086966285412,-0.132125705455291,-0.00624095087101906,0,0.05,0.1,48
1,-0.00129655234878562,-0.0270618362888229,0.00375904912898095,0,0.05,0.1,49
1,-0.0555313857804477,-0.192715904869861,-0.0412409508710191,0,0.05,0.1,50
1,0.0375417088848952,-0.089223863300522,-0.0612409508710191,0,0.05,0.1,50
1,0.0250083516076975,-0.064486478096389,-0.0312409508710191,0,0.05,0.1,50
1,-0.0258630442382651,0.0330458485782299,0.00375904912898095,0,0.05,0.1,50
1,-0.0279604744909154,0.156302452082319,0.0437590491289809,0,0.05,0.1,50
1,-0.0376685310432838,0.097128199312091,0.0337590491289809,0,0.05,0.1,50
1,0.0462906346529403,-0.00283463710906991,-0.0112409508710191,0,0.05,0.1,50
1,-0.01242601595024,-0.23018280956994,-0.0712409508710191,0,0.05,0.1,50
1,-0.00749172586233121,0.0162082257253276,-0.00124095087101905,0,0.05,0.1,51
1,-0.0629207688886533,-0.136461892986134,-0.0412409508710191,0,0.05,0.1,51
1,0.0156309937919332,-0.162310952167923,-0.0162409508710191,0,0.05,0.1,51
1,0.134513846800315,0.179316876554248,0.093759049128981,0,0.05,0.1,51
1,0.0144848146057114,0.0726062207371249,0.0187590491289809,0,0.05,0.1,52
1,-0.0711401503299534,0.0145205890637003,0.0437590491289809,0,0.05,0.1,52
1,0.0123392857741991,-0.0142870377127513,-0.051240950871019,0,0.05,0.1,52
1,-0.0717886440545222,-0.113535657191767,-0.0162409508710191,0,0.05,0.1,52
1,0.00742865635691909,-0.0131519561138153,0.00375904912898095,0,0.05,0.1,53
1,-0.0846536284417533,-0.102085927591732,-0.0212409508710191,0,0.05,0.1,53
1,0.035959424051329,0.0577171305082504,0.0337590491289809,0,0.05,0.1,54
1,0.0570886415303676,0.225518109846752,0.103759049128981,0,0.05,0.1,54
1,0.0775968137795295,0.0895496426331476,0.0637590491289809,0,0.05,0.1,55
1,0.0691815057152203,0.134248250855601,0.088759049128981,0,0.05,0.1,55
1,-0.0379046127194773,0.170101471907136,0.083759049128981,0,0.05,0.1,55
1,0.0221331370781297,-0.0117893498488474,-0.0212409508710191,0,0.05,0.1,55
1,0.0455548950668799,0.11856617112871,0.098759049128981,0,0.05,0.1,55
1,-0.0537042808620064,-0.0243073761594706,-0.00624095087101906,0,0.05,0.1,55
1,0.0100880954684602,-0.0748227908156108,-0.0412409508710191,0,0.05,0.1,55
1,0.0381431611571319,-0.215242677790698,-0.111240950871019,0,0.05,0.1,55
1,-0.064409359871119,-0.302303507324137,-0.051240950871019,0,0.05,0.1,56
1,-0.0476480912315918,-0.0822756742400172,-0.0212409508710191,0,0.05,0.1,56
1,0.0389087250259125,-0.0221850089972347,0.00375904912898095,0,0.05,0.1,56
1,-0.000316553477997445,-0.0411357201204281,0.00875904912898096,0,0.05,0.1,57
1,0.0262243404784264,-0.115336773207979,-0.0362409508710191,0,0.05,0.1,57
1,0.0682135897711914,0.0909258345751162,0.0537590491289809,0,0.05,0.1,58
1,0.0241019665245627,0.0448993650236592,0.0287590491289809,0,0.05,0.1,59
1,-0.0393532922510005,-0.111325120031686,-0.046240950871019,0,0.05,0.1,60
1,0.0375999633062498,0.113376139727674,0.073759049128981,0,0.05,0.1,60
1,-0.00834439550154559,-0.172657937109262,-0.0812409508710191,0,0.05,0.1,60
1,-0.0408114055280324,-0.146492708346992,-0.056240950871019,0,0.05,0.1,61
1,0.10470325947531,0.0795370803875798,0.0587590491289809,0,0.05,0.1,61
1,0.00400762661720192,-0.125836436567161,-0.0362409508710191,0,0.05,0.1,61
1,-0.0468647534647437,0.0764607458703296,0.0637590491289809,0,0.05,0.1,61
1,0.0317869389924531,0.181249404054792,0.128759049128981,0,0.05,0.1,61
1,0.0841013997216569,0.107695226185144,0.0487590491289809,0,0.05,0.1,61
1,0.0296817086148949,-0.11075418845437,-0.0312409508710191,0,0.05,0.1,61
1,0.0395076437957028,0.105386746750006,0.0637590491289809,0,0.05,0.1,61
1,0.00526269233495092,-0.250398656780655,-0.156240950871019,0,0.05,0.1,61
1,-0.00792892808074462,-0.0614234728401246,-0.0112409508710191,0,0.05,0.1,62
1,0.0435453725617414,0.363797828485548,0.223759049128981,0,0.05,0.1,62
1,-0.00973794641418202,0.0341818171553733,0.0637590491289809,0,0.05,0.1,62
1,0.00377372427063325,-0.111216412976207,-0.0662409508710191,0,0.05,0.1,62
1,-0.0263317422439961,0.062344730202948,0.0487590491289809,0,0.05,0.1,62
1,-0.0342742190261834,-0.0626128665456449,0.00375904912898095,0,0.05,0.1,62
1,-0.0134193824392451,0.0901142368371241,0.073759049128981,0,0.05,0.1,62
1,-0.0594172982257677,-0.0959050840378081,-0.0262409508710191,0,0.05,0.1,62
1,0.0497157959366724,0.183914540622886,0.113759049128981,0,0.2,0.1,62
1,0.0204903234444925,0.121377494311776,0.0637590491289809,0,0.2,0.1,62
1,-0.00820137539699222,0.0131860618026413,-0.00124095087101905,0,0.2,0.1,63
1,-0.449516462694379,-0.479442857403121,-0.0812409508710191,0,0.2,0.1,63
1,-0.10215529526656,-0.0765703767933631,-0.0212409508710191,0,0.2,0.1,63
1,0.0498485282544643,0.0307659625324695,0.0187590491289809,0,0.2,0.1,63
1,0.0738393428927595,0.0659332960894093,0.0537590491289809,0,0.2,0.1,63
1,0.0358393241037047,0.105824444847946,0.083759049128981,0,0.2,0.1,63
1,-0.007456682455396,-0.0871106954073206,-0.0112409508710191,0,0.2,0.1,64
1,-0.32066197320064,-0.400790324530092,-0.291240950871019,0,0.2,0.1,64
1,0.0678744077805132,0.0671145479142634,0.0437590491289809,0,0.2,0.1,64
1,-0.0262269629145591,-0.0989080078040112,-0.0212409508710191,0,0.2,0.1,65
1,0.0970379584897427,-0.0520522043197404,0.00375904912898095,0,0.2,0.1,65
1,0.11975013955148,0.20678359394093,0.138759049128981,0,0.2,0.1,65
1,-0.0172061773013036,-0.04377367796093,-0.0762409508710191,0,0.2,0.1,65
1,0.0650584093132978,-0.0916111361818951,-0.0412409508710191,0,0.2,0.1,65
1,-0.0670286459218097,-0.106492294271893,-0.0362409508710191,0,0.2,0.1,65
1,-0.0644898407500478,-0.0788753211765687,-0.00624095087101906,0,0.2,0.1,65
1,-0.07647482503895,-0.309899543139364,-0.256240950871019,0,0.2,0.1,65
1,-0.190674186563419,-0.326428118237432,-0.226240950871019,0,0.2,0.1,65
1,0.0467151197845017,-0.134853732441749,-0.0412409508710191,0,0.2,0.1,65
1,0.247048930094833,0.357891114431755,0.213759049128981,0,0.2,0.1,65
1,-0.115706319949942,-0.129917796942098,-0.051240950871019,0,0.2,0.1,65
1,-0.100307473808516,0.010968194178448,-0.0162409508710191,0,0.2,0.1,65
1,0.144572703248793,0.200499104822921,0.158759049128981,0,0.2,0.1,66
1,0.00789969706632438,0.0557366706122878,0.0337590491289809,0,0.2,0.1,66
1,0.308255753170941,0.240317294756482,0.193759049128981,0,0.2,0.1,66
1,-0.340210568093975,-0.311713900200019,-0.251240950871019,0,0.2,0.1,66
1,-0.206748261532911,-0.340041775501945,-0.296240950871019,0,0.2,0.1,66
1,-0.152741527339645,-0.225139547192634,-0.146240950871019,0,0.2,0.1,67
1,0.435285192543136,0.368925154801364,0.263759049128981,0,0.2,0.1,67
1,0.0863224199854639,0.106166735023904,0.068759049128981,0,0.2,0.1,67
1,-0.0887530362612358,-0.26823987154456,-0.186240950871019,0,0.2,0.1,67
1,0.00599917364772316,-0.132768078729084,-0.0312409508710191,0,0.2,0.1,67
1,-0.0631341739340953,-0.0433573339788808,-0.0662409508710191,0,0.2,0.1,68
1,0.195569140954396,0.342501914027303,0.193759049128981,0,0.2,0.1,69
1,0.00365897478268202,0.0403082963642935,0.0187590491289809,0,0.2,0.1,70
1,0.163592566749374,0.119315022341398,0.088759049128981,0,0.2,0.1,70
1,0.140468220073237,0.135611962891011,0.103759049128981,0,0.2,0.1,70
1,-0.0462541128598039,-0.0384832589614292,-0.0412409508710191,0,0.2,0.1,71
1,-0.0227379160170586,0.173053101051947,0.128759049128981,0,0.2,0.1,71
1,0.0255881037219281,0.0183033127315339,-0.00124095087101905,0,0.2,0.1,71
1,-0.159881939936028,-0.0660009450820255,-0.056240950871019,0,0.2,0.1,71
1,-0.0477223912468635,-0.0556832131729565,-0.0712409508710191,0,0.2,0.1,71
1,-0.0178926475000515,-0.0979885592951615,-0.0812409508710191,0,0.2,0.1,71
1,-0.204652834217269,-0.173710425771222,-0.201240950871019,0,0.2,0.1,72
1,0.187507584675875,0.292690227817364,0.268759049128981,0,0.2,0.1,72
1,-0.226343856630437,-0.392764980094871,-0.306240950871019,0,0.2,0.1,72
1,-0.142140417205654,-0.251219618843283,-0.176240950871019,0,0.2,0.1,72
1,-0.233900172389129,-0.253073247562642,-0.166240950871019,0,0.2,0.1,72
1,0.213087428886797,0.259427559084761,0.163759049128981,0,0.2,0.1,72
1,-0.136078748771317,-0.228493444966412,-0.171240950871019,0,0.2,0.1,72
1,-0.345154531384624,-0.410120256909845,-0.296240950871019,0,0.2,0.1,72
1,0.162639919934608,0.224929241854622,0.133759049128981,0,0.2,0.1,72
1,0.288373323658465,0.154862581503513,0.093759049128981,0,0.2,0.1,72
1,0.134454440432084,0.23922332370872,0.148759049128981,0,0.2,0.1,73
1,0.0277329910871303,0.114065720970614,0.078759049128981,0,0.2,0.1,73
1,-0.171906785351532,-0.23614791529832,-0.131240950871019,0,0.2,0.1,73
1,-0.150450111633106,-0.0844490773403573,-0.051240950871019,0,0.2,0.1,73
1,0.245923016765815,0.375334593361575,0.298759049128981,0,0.2,0.1,73
1,0.230150870619623,0.261608776162893,0.193759049128981,0,0.2,0.1,73
1,-0.121605002254143,-0.0356477043532236,-0.0912409508710191,0,0.2,0.1,73
1,0.161231583231992,0.174098586972716,0.098759049128981,0,0.2,0.1,73
1,0.0434265704960032,0.0450833570238413,0.0187590491289809,0,0.2,0.1,73
1,-0.0746922140651131,-0.0819723021400812,-0.046240950871019,0,0.2,0.1,73
1,-0.166406086937699,-0.265837071770908,-0.201240950871019,0,0.2,0.1,73
1,0.0573732601967176,-0.0173625707886964,-0.051240950871019,0,0.2,0.1,73
1,-0.363778324712811,-0.366859712868023,-0.301240950871019,0,0.2,0.1,73
1,-0.314610280389179,-0.215774817782907,-0.146240950871019,0,0.2,0.1,73
1,0.403133136180957,0.343231473067964,0.273759049128981,0,0.2,0.1,73
1,-0.0143964047956786,0.133267950992778,0.088759049128981,0,0.2,0.1,73
1,0.52578188353715,0.4444017705725,0.358759049128981,0,0.2,0.1,73
1,-0.0486633898075568,0.0158405690237764,-0.0162409508710191,0,0.2,0.1,73
1,0.0346552988538983,-0.0963366383993498,-0.051240950871019,0,0.2,0.1,73
1,0.184641415390535,0.0978989041925861,0.0587590491289809,0,0.2,0.1,73
1,-0.0357105997441684,-0.0831339280792412,-0.0312409508710191,0,0.2,0.1,74
1,-0.104340981364592,-0.0820992423491436,-0.0262409508710191,0,0.2,0.1,74
1,0.286392394678238,0.473524675580066,0.363759049128981,0,0.2,0.1,74
1,-0.174023489284857,-0.163023341519313,-0.0762409508710191,0,0.2,0.1,74
1,0.161508358399801,0.120374271034133,0.153759049128981,0,0.2,0.1,75
1,-0.102126928875318,-0.0510027564804695,-0.0812409508710191,0,0.2,0.1,75
1,0.148702826687806,0.0287911749807135,-0.00124095087101905,0,0.2,0.1,75
1,0.169579660997235,0.159943602542031,0.193759049128981,0,0.2,0.1,75
1,-0.165980143500202,-0.1213984116877,-0.146240950871019,0,0.2,0.1,75
1,0.106598886743306,0.0770164100827015,0.108759049128981,0,0.2,0.1,76
1,0.206569682659813,0.189770052748586,0.228759049128981,0,0.2,0.1,76
