Subject id,Session id,Run id,Stimulus (ms),Response (ms),Stimulus id,Hit?,Hit Window Fractional Size,Feedback (pixels)
1,4,1,598.84342039004,618.917767482344,1,1,0.075,10.2289666712379
1,4,1,823.109633056447,649.975066655315,4,0,0.065,-88.2214351088568
1,4,1,678.351011418272,736.024271231145,2,0,0.075,29.3876483122919
1,4,1,825.566928600892,851.994317723438,4,1,0.09,13.4661855401507
1,4,1,826.738585834391,731.982975499704,4,0,0.075,-48.2831135463373
1,4,1,827.003423997667,944.009643688332,4,0,0.09,59.6210036640334
1,4,1,975.493246049155,931.953083432745,6,1,0.105,-22.1860701230111
1,4,1,975.375912617892,930.983407131862,6,1,0.09,-22.6203849610345
1,4,1,823.7323378562,791.000252822414,4,1,0.075,-16.6787694439672
1,4,1,826.749201747589,845.028348616324,4,1,0.065,9.31421496496079
1,4,1,601.249033410568,634.993833024055,1,0,0.055,17.1948023508214
1,4,1,748.732023581397,716.031506774016,3,1,0.065,-16.6626837235063
1,4,1,828.708389250096,695.958564581815,4,0,0.055,-67.6432227609074
1,4,1,973.17870601546,960.047156841028,6,1,0.065,-6.69123524811807
1,4,1,898.531229933724,916.03094805032,5,1,0.055,8.91705381737393
1,4,1,749.664823699277,807.041677064262,3,0,0.045,29.2366131796104
1,4,1,903.334354341496,1008.97628051462,5,0,0.055,53.8302808525456
1,4,1,598.596461641137,598.007567983586,1,1,0.065,-0.300073201299473
1,4,1,747.987236187328,777.932670200244,3,1,0.055,15.2588198791928
1,4,1,749.096315645147,841.026443289593,3,0,0.045,46.8433771436666
1,4,1,824.98920155922,885.974614124279,4,0,0.055,31.0753694599032
1,4,1,903.583827370312,883.999782090541,5,1,0.065,-9.9791313527496
1,4,1,825.612744432874,840.022963820957,4,1,0.055,7.34278694934146
1,4,1,903.283230494708,911.003493471071,5,1,0.045,3.93389196247812
1,4,1,753.832392510958,842.973618186079,3,0,0.035,45.4222805987877
1,4,1,675.687823852059,727.02145104995,2,0,0.045,26.1572622664415
1,4,1,828.691906761378,830.957845202647,4,1,0.055,1.15461831402247
1,4,1,602.929973276332,623.970085580368,1,1,0.045,10.7210763332665
1,4,1,677.745068562217,674.030079273507,2,1,0.035,-1.89298817259111
1,4,1,602.539979619905,701.997041527648,1,0,0.025,50.678757659996
1,4,1,899.680817325134,950.933987449389,5,0,0.035,26.1162650314676
1,4,1,972.801842493936,907.006896159146,6,0,0.045,-33.5260873043518
1,4,1,977.037017641123,842.034671979491,6,0,0.055,-68.7910041587937
1,4,1,748.988760111388,800.9551493451,3,0,0.065,26.4796887815094
1,4,1,825.666103162803,923.030999721959,4,0,0.075,49.6126861447931
1,4,1,973.937461676542,888.993154163472,6,1,0.09,-43.2837235735385
1,4,1,903.593046416063,944.941605732311,5,1,0.075,21.0693295878969
1,4,1,599.261071300134,721.023202699143,1,0,0.065,62.0443981651003
1,4,1,602.122608164791,698.937434819527,1,0,0.075,49.3323957476362
1,4,1,750.878665072378,753.963422728702,3,1,0.09,1.57185103506989
1,4,1,678.804700437468,673.953533172607,2,1,0.075,-2.47193236425994
1,4,1,675.18608411774,801.02303501917,2,0,0.065,64.1207393128306
1,4,1,603.265490790363,600.051123765297,1,1,0.075,-1.63789402551142
1,4,1,977.463608200196,837.996449263301,6,0,0.065,-71.0660682480996
1,4,1,900.249045982491,917.021576780826,5,1,0.075,8.54651250870554
1,4,1,672.665093268733,801.963378034998,2,0,0.065,65.88447631402
1,4,1,677.20729066059,764.01609700406,2,0,0.075,44.2337866718317
1,4,1,826.779652503319,748.039485479239,4,0,0.09,-40.1223781014419
1,4,1,673.695671197493,664.979208260775,2,1,0.105,-4.4415097766716
1,4,1,678.228090808261,834.023877338041,2,0,0.09,79.3863880406519
1,4,1,674.414477602113,785.972518846393,2,0,0.105,56.8448617805246
1,4,1,676.158554037102,711.014668049756,2,1,0.12,17.7610772039006
1,4,1,976.667138224002,840.943471819628,6,0,0.105,-69.1585561296173
1,4,1,977.504395472351,999.015796696767,6,1,0.12,10.9612235538424
1,4,1,748.052048904356,679.983070469461,3,1,0.105,-34.6848297757423
1,4,1,676.573411212303,858.018267666921,2,0,0.09,92.4559778112705
1,4,1,975.907265092246,1021.98463771492,6,1,0.105,23.478915986077
1,4,1,825.243144354317,787.053941225167,4,1,0.09,-19.4594665626242
1,4,1,900.687649205793,852.996400382835,5,1,0.075,-24.3012732855833
1,4,1,747.962652065326,674.911476147827,3,0,0.065,-37.2235291299357
1,4,2,823.909734725021,793.970742088277,4,1,0.075,-15.2555376492963
1,4,2,974.752928479575,930.034962540958,6,1,0.065,-22.7862246820976
1,4,2,978.717957506888,903.034882911015,6,0,0.055,-38.5646239978967
1,4,2,902.348754170816,840.034697146621,5,0,0.065,-31.7523857448131
1,4,2,601.36692551896,672.001050435938,1,0,0.075,35.9919107857214
1,4,2,673.661588632967,643.016081652604,2,1,0.09,-15.6155449581469
1,4,2,977.037017641123,818.961627839599,6,0,0.075,-80.5479693256176
1,4,2,903.43241149094,972.941812418867,5,1,0.09,35.4188030205999
1,4,2,826.112528622616,865.004071732983,4,1,0.075,19.8173468078303
1,4,2,749.000493437052,745.00585970236,3,1,0.065,-2.03548215780478
1,4,2,751.100201683585,781.077483319677,3,1,0.055,15.2750479674358
1,4,2,749.475414166227,786.016937927343,3,0,0.045,18.61988471904
1,4,2,973.701956914738,938.989173155278,6,1,0.055,-17.6880426799795
1,4,2,903.285465436056,909.038998011965,5,1,0.045,2.93173634441225
1,4,2,675.239163450897,743.96522459574,2,0,0.035,35.0196489910032
1,4,2,899.757642764598,880.036987946369,5,1,0.045,-10.0487413086519
1,4,2,750.501522212289,743.029910197947,3,1,0.035,-3.80719083533355
1,4,2,749.309471284505,812.014096765779,3,0,0.025,31.9514015191205
1,4,2,826.930509705562,779.021356080193,4,0,0.035,-24.4123075798059
1,4,2,752.643414540216,766.0331131774,3,1,0.045,6.82277637563503
1,4,2,601.070798467845,743.972488096915,1,0,0.035,72.816147581692
1,4,2,897.663242474664,698.986603063531,5,0,0.045,-101.236504158539
1,4,2,676.537931896746,849.010698264465,2,0,0.055,87.8842121618948
1,4,2,598.320448887534,716.00217348896,1,0,0.065,59.9652099879874
1,4,2,750.055934826378,846.998990047723,3,0,0.075,49.3977351446345
1,4,2,603.23923046235,657.977759721689,1,0,0.09,27.8922442085804
1,4,2,900.179763440974,915.954122669064,5,1,0.105,8.03789005252966
1,4,2,822.868261602707,709.95922666043,4,0,0.09,-57.5332662126251
1,4,2,977.418909722473,1018.98090395844,6,1,0.105,21.1780862348854
1,4,2,673.467709217221,665.983246464748,2,1,0.09,-3.81373898215165
1,4,2,826.912350952625,862.930065137334,4,1,0.075,18.3529753807434
1,4,2,603.220513032284,745.034913648851,1,0,0.065,72.2621149638561
1,4,2,676.469487429131,763.966370024718,2,0,0.075,44.5843987748217
1,4,2,974.717169709038,1062.98845249694,6,0,0.09,44.9789975989301
1,4,2,599.956131656654,663.058852427639,1,0,0.105,32.1542526221579
1,4,2,974.87249673577,1044.94342155522,6,1,0.12,35.7049298443043
1,4,2,901.039928605314,972.010688506998,5,1,0.105,36.1634445358898
1,4,2,598.022645688616,664.046687481459,1,0,0.09,33.6428238434871
1,4,2,599.727610999253,690.918817883357,1,0,0.105,46.4668570110088
1,4,2,974.865233234596,958.062267687637,6,1,0.12,-8.56202066087039
1,4,2,672.93216631515,657.023169158492,2,1,0.105,-8.10649536644957
1,4,2,824.058356927708,854.044019593857,4,1,0.09,15.2793185559997
1,4,2,750.999071460683,630.008003849071,3,0,0.075,-61.6514994199299
1,4,2,598.74033468077,820.018466038164,1,0,0.09,112.753187952812
1,4,2,977.595468517393,989.008658914827,6,1,0.105,5.81563841907462
1,4,2,676.961449382361,725.052206369583,2,1,0.09,24.5048443246989
1,4,2,674.230096628889,818.036370503251,2,0,0.075,73.2770822289738
1,4,2,823.546839412302,889.045674819499,4,1,0.09,33.3752027552599
1,4,2,751.886335085146,792.975922930054,3,1,0.075,20.937369602501
1,4,2,673.257347312756,874.007450649515,2,0,0.065,102.293046286247
1,4,2,673.175213974901,777.987146400847,2,0,0.075,53.4073541023929
1,4,2,751.406665192917,837.986671482213,3,0,0.09,44.117200656966
1,4,2,749.355845851824,824.962390470318,3,1,0.105,38.5256278310802
1,4,2,601.717249373905,574.936199991498,1,1,0.09,-13.6463945897616
1,4,2,603.361033659894,643.941618269309,1,1,0.075,20.6780048965174
1,4,2,902.797693910543,976.005330274347,5,0,0.065,37.3032541981169
1,4,2,975.701931747608,972.034713893663,6,1,0.075,-1.86864604022662
1,4,2,677.817144722212,624.943393631838,2,0,0.065,-26.942038772165
1,4,2,673.287518788129,727.038492332213,2,0,0.075,27.3890311052655
1,4,2,748.832874407526,717.112649756018,3,1,0.09,-16.1631717969468
1,4,2,748.415502894204,624.058923684061,3,0,0.075,-63.3664097886082
1,4,2,977.414439897984,986.097953806166,6,1,0.09,4.42472046276756
1,4,2,602.280449413229,591.012265475001,1,1,0.075,-5.74174977744081
1,4,2,901.957363646943,783.03583280649,5,0,0.065,-60.5969583900396
1,4,2,824.224579206202,750.997403287329,4,0,0.075,-37.3132106592985
1,4,2,598.472982295789,585.965814068913,1,1,0.09,-6.37307935127407
1,4,2,825.43283328414,699.966615822632,4,0,0.075,-63.9318305536345
1,4,2,977.308839908801,960.981074429583,6,1,0.09,-8.31988049896469
1,4,2,602.582443098072,609.062604373321,1,1,0.075,3.30199300649629
1,4,2,976.8350366503,893.064341973513,6,0,0.065,-42.685704293904
1,4,2,827.343970071524,760.008604440372,4,0,0.075,-34.3110143343449
1,4,2,825.547931715846,934.04357257532,4,0,0.09,55.284402985719
1,4,2,752.53446213901,585.057318734471,3,0,0.105,-85.3386717984915
1,4,2,899.749261792749,1002.00779706938,5,1,0.12,52.1062600135708
1,4,2,900.853592087515,871.023551851977,5,1,0.105,-15.200020502185
1,4,2,977.03841450857,1141.98257040698,6,0,0.09,84.0479775278527
1,4,2,676.803328678943,723.019825119991,2,1,0.105,23.5498071037185
1,4,2,673.121855186764,749.990292068105,2,0,0.09,39.1686302580082
1,4,2,901.305325503927,882.988480385393,5,1,0.105,-9.33342426422105
1,4,2,900.787382561248,860.021594911814,5,1,0.09,-20.7723758723231
1,4,2,825.383665040135,846.01869789185,4,1,0.075,10.5146664212559
1,4,2,823.439842555672,708.933397952933,4,0,0.065,-58.3472329185931
1,4,2,823.17025528755,877.031857438851,4,1,0.075,27.4454023700896
1,4,2,900.75385873206,865.957265486941,5,1,0.065,-17.730748150379
1,4,3,977.100712887477,822.006148810033,6,0,0.055,-79.0290772369143
1,4,3,601.346811163239,745.03631045809,1,0,0.065,73.2175792585228
1,4,3,828.728224209044,960.980236297473,4,0,0.075,67.3895602998365
1,4,3,749.578499875497,659.014204342384,3,0,0.09,-46.1474117366182
1,4,3,974.22604582971,945.969389926177,6,1,0.105,-14.3982960018003
1,4,3,827.8188908007,821.01216778392,4,1,0.09,-3.46839389390057
1,4,3,826.400833437219,821.009094768669,4,1,0.075,-2.74738276104449
1,4,3,974.71437609056,880.970626138151,6,0,0.065,-47.7675158993169
1,4,3,598.969972808845,649.987917509861,1,0,0.075,25.9964049431928
1,4,3,897.647676523775,885.979642625898,5,1,0.09,-5.9454949798098
1,4,3,900.339280895423,820.988701074384,5,0,0.075,-40.4334164693192
1,4,3,822.890890180133,800.977498525754,4,1,0.09,-11.1660594417221
1,4,3,899.162315705325,815.033474937081,5,0,0.075,-42.8681991175766
1,4,3,674.364471225999,703.000800393056,2,1,0.09,14.5917600851245
1,4,3,600.91156035196,631.969146896154,1,1,0.075,15.8255218059584
1,4,3,826.061125437263,827.058746304829,4,1,0.065,0.508341843345363
1,4,3,752.102563681547,815.013919374906,3,0,0.055,32.0567417545778
1,4,3,677.759036771022,709.986883797683,2,1,0.065,16.4218328798273
1,4,3,750.200366601348,695.00928191701,3,0,0.055,-28.1228456990259
1,4,3,751.633509644307,793.985827825963,3,1,0.065,21.5807990734554
1,4,3,750.980633369181,767.985316575505,3,1,0.055,8.66480672933683
1,4,3,678.204065363389,710.088572697714,2,0,0.045,16.2468827181276
1,4,3,672.695264685899,762.995576253161,2,0,0.055,46.0128976138914
1,4,3,676.368636603002,721.974999643862,2,0,0.065,23.2389111036233
1,4,3,826.178458752111,733.982391597237,4,0,0.075,-46.9788877222284
1,4,3,899.144436290953,732.961312111001,5,0,0.09,-84.6792989451984
1,4,3,903.081808239222,933.940207469277,5,1,0.105,15.7240250853786
1,4,3,674.943315796554,707.004381867591,2,1,0.09,16.3368489533948
1,4,3,750.362398393918,730.02294980688,3,1,0.075,-10.3640502354332
1,4,3,751.622893789317,819.000738905743,3,0,0.065,34.3326599319365
1,4,3,900.45745234238,857.927474018652,5,1,0.075,-21.6713265343836
1,4,3,602.538024017122,721.118745568674,1,0,0.065,60.4232976058866
1,4,3,900.482315861154,838.989871612284,5,1,0.075,-31.3337295535643
1,4,3,599.515572888777,820.96327887848,1,0,0.065,112.839595408766
1,4,3,903.443027345929,914.020077965688,5,1,0.075,5.38957993363499
1,4,3,975.346020597499,895.019618445076,6,0,0.065,-40.9306507783046
1,4,3,828.553062281571,796.01765028201,4,1,0.075,-16.5785538851266
1,4,3,825.768630194943,743.689770635683,4,0,0.065,-41.8236227053556
1,4,3,903.412855870556,897.033002809621,5,1,0.075,-3.25088054060366
1,4,3,826.510623970535,871.051767724566,4,1,0.065,22.6961242058759
1,4,3,903.660652809776,920.946656609885,5,1,0.055,8.80815480260333
1,4,3,749.531845911406,755.026965693105,3,1,0.045,2.80006103526065
1,4,3,673.095874313731,746.997174224816,2,0,0.035,37.6567133304894
1,4,3,901.005566702224,839.938874938525,5,0,0.045,-31.116785612076
1,4,3,975.207734853029,1029.95604189346,6,0,0.055,27.897226517415
1,4,3,750.688976200763,819.96845966205,3,0,0.065,35.3016476235857
1,4,3,597.721769474447,656.987410446163,1,0,0.075,30.1990527244415
1,4,3,601.709427137394,694.02451987844,1,0,0.09,47.0395377024439
1,4,3,601.31412546616,752.014851081185,1,0,0.105,76.7901786573373
1,4,3,975.305233325344,903.983048163354,6,1,0.12,-36.3425147322238
1,4,3,977.930427296087,817.932446720079,6,0,0.105,-81.5276334145266
1,4,3,749.186829954851,883.997826545965,3,0,0.12,68.6935014477012
1,4,3,824.239106150344,749.930228572339,4,1,0.135,-37.8643962180918
1,4,3,674.93158247089,728.029400401283,2,1,0.12,27.056212958162
1,4,3,598.438061599154,683.012226421852,1,0,0.105,43.0951158332217
1,4,3,673.078274296131,708.945131278597,2,1,0.12,18.2761054687724
1,4,3,977.437906549312,1155.01886414131,6,0,0.105,90.4871121487895
1,4,3,825.729239673819,793.014195922296,4,1,0.12,-16.6700859880371
1,4,3,750.751833373215,890.975249640178,3,0,0.105,71.4514223016371
1,4,3,675.552890461404,702.105993928853,2,1,0.12,13.5302438050698
1,4,3,978.737513127271,949.021453852765,6,1,0.105,-15.1419410315953
1,4,3,599.076969607268,668.030992790591,1,0,0.09,35.1358079915024
1,4,3,972.893753671087,907.102159631904,6,1,0.105,-33.5243791282462
1,4,3,824.889188806992,867.026675201487,4,1,0.09,21.4713306468763
1,4,3,897.861032979563,878.030308289453,5,1,0.075,-10.1048278675717
1,4,3,677.880281233229,726.978708175011,2,0,0.06,25.0183067219273
1,4,3,752.015960460994,783.975896367338,3,1,0.07,16.2853176592831
1,4,3,599.817007838283,693.036964221392,1,0,0.06,47.5006147175078
1,4,3,975.378426956013,843.955307151191,6,0,0.07,-66.9671948050048
1,4,3,826.787754136603,805.011810152791,4,1,0.08,-11.0960224121334
1,4,3,751.944443036336,873.978676041588,3,0,0.065,62.1830486650964
1,4,3,975.950846099295,919.061500811949,6,1,0.075,-28.9882014203034
1,4,3,678.58484009048,595.037358056288,2,0,0.065,-42.5719653677409
1,4,3,974.88311259076,915.982059144881,6,1,0.075,-30.0132756412124
1,4,3,602.152220846619,708.948763029184,1,0,0.065,54.4186202204151
1,4,3,601.204334991053,697.067644039635,1,0,0.075,48.8475460120162
1,4,3,898.238455294631,842.077135515865,5,1,0.09,-28.6172330082887
1,4,3,902.217452588957,1086.01679821732,5,0,0.075,93.6557175176349
1,4,3,676.264433423057,731.995826296043,2,1,0.09,28.3981619734958
1,4,3,603.405452740844,603.014070191421,1,1,0.075,-0.199430598432471
1,4,3,673.480280674994,716.963189479429,2,1,0.065,22.1568962060817
1,4,3,822.842280613258,749.971015902702,4,0,0.055,-37.131854629583
1,4,3,749.198283941951,761.942090408411,3,1,0.065,6.49365934596699
1,4,3,976.991481147707,809.956572717056,6,0,0.055,-85.1133291366374
1,4,4,825.042839569505,723.078491806518,4,0,0.065,-51.9563555480189
1,4,4,674.71758875763,709.031455102377,2,1,0.075,17.4847726597433
1,4,4,751.316989015322,706.963873875793,3,1,0.065,-22.6003134468938
1,4,4,977.331468486227,928.092257527169,6,1,0.055,-25.090043800794
1,4,4,975.617004733067,869.046484993305,6,0,0.045,-54.3034495489233
1,4,4,902.70885580685,905.966540449299,5,1,0.055,1.65996669678931
1,4,4,601.252106484026,708.046693122014,1,0,0.045,54.4176237645802
1,4,4,751.421192137059,717.074097425211,3,1,0.055,-17.5017043117695
1,4,4,973.893601389136,718.099088000599,6,0,0.045,-130.341153319
1,4,4,822.631159040611,759.029429696966,4,0,0.055,-32.4085245063161
1,4,4,902.709135203622,665.027538430877,5,0,0.065,-121.111641667641
1,4,4,599.779014184605,837.006938003469,1,0,0.075,120.880470735727
1,4,4,826.064198452514,1017.98776100622,4,0,0.09,97.7954458872414
1,4,4,899.780550738797,742.002125945874,5,0,0.105,-80.3966495760117
1,4,4,677.983925736044,700.009917432908,2,1,0.12,11.2234352595487
1,4,4,673.377474304289,687.975706416182,2,1,0.105,7.43858961115597
1,4,4,752.440036740154,702.996889303904,3,1,0.09,-25.1939604770701
1,4,4,903.669033723418,829.984257812612,5,0,0.075,-37.54638262971
1,4,4,903.832462325227,743.220157863107,5,0,0.09,-81.8406646940739
1,4,4,901.47573815193,968.020516564138,5,1,0.105,33.9081673438002
1,4,4,748.753814084921,879.017584607936,3,0,0.09,66.3764435786066
1,4,4,601.899395405781,735.057109210175,1,0,0.105,67.8510643589269
1,4,4,898.187890183181,903.988914797083,5,1,0.12,2.95593610899464
1,4,4,752.728062216192,839.991954329889,3,0,0.105,44.465677510164
1,4,4,602.336322423071,816.977018024772,1,0,0.12,109.37105508367
1,4,4,751.360569905955,822.117336152587,3,1,0.135,36.0544031829971
1,4,4,675.638655549847,681.958461238537,2,1,0.12,3.22028315347281
1,4,4,973.058579023927,889.971770171542,6,1,0.105,-42.3372274407061
1,4,4,973.399963229895,1093.01265940303,6,0,0.09,60.9491445468205
1,4,4,977.563620894216,884.995160042308,6,1,0.105,-47.1686424723097
1,4,4,901.092449261341,1029.06095603248,5,0,0.09,65.206882431154
1,4,4,749.116430000868,711.03785536252,3,1,0.105,-19.40309535712
1,4,4,900.359953928273,908.034680353012,5,1,0.09,3.91068862407071
1,4,4,603.219116223045,722.935456898995,1,0,0.075,61.0019570323312
1,4,4,828.258332039695,811.977220582776,4,1,0.09,-8.29610774874877
1,4,4,750.240874534938,843.991345260292,3,0,0.075,47.7709404969956
1,4,4,748.983731551562,820.112053363118,3,0,0.09,36.243730859392
1,4,4,673.13777905656,829.995991080068,2,0,0.105,79.9277513495581
1,4,4,976.212611189112,985.081902879756,6,1,0.12,4.51938430096503
1,4,4,978.769081353676,1116.00273218937,6,0,0.105,69.9279749481257
1,4,4,674.362236342859,836.060169676784,2,0,0.12,82.3938513803444
1,4,4,602.582443098072,659.037950390484,1,1,0.135,28.7671374738406
1,4,4,602.897566976026,594.99405650422,1,1,0.12,-4.02726648244888
1,4,4,753.112747974228,766.088706848677,3,1,0.105,6.61195356659828
1,4,4,828.352198761422,850.915689021349,4,1,0.09,11.4973198776697
1,4,4,678.705246420577,776.087742997333,2,0,0.075,49.6216543066274
1,4,4,902.676170109771,957.001518341713,5,1,0.09,27.6817061054479
1,4,4,828.687436878681,828.913730627391,4,1,0.075,0.115308916540283
1,4,4,898.037871113047,1067.03757040668,5,0,0.06,86.1144964553558
1,4,4,674.52594434144,719.259570701979,2,1,0.07,22.7942045149245
1,4,4,676.035074633546,836.9574904209,2,0,0.06,81.9986832037473
1,4,4,598.279382276814,649.967523815576,1,0,0.07,26.3379065165664
1,4,4,674.546337977517,639.952563797124,2,1,0.08,-17.6274008562515
1,4,4,600.283826934174,667.018573556561,1,0,0.065,34.0049664317897
1,4,4,824.903995147906,633.029896300286,4,0,0.075,-97.7702414510167
1,4,4,822.960452060215,785.970563301817,4,1,0.09,-18.8483509596936
1,4,4,973.103556840215,759.964464756195,6,0,0.075,-108.605906794405
1,4,4,751.446893729735,897.990666446276,3,0,0.09,74.6719860976004
1,4,4,826.092134986538,849.031650694087,4,1,0.105,11.6889252012987
1,4,4,601.477274671197,677.975552796852,1,0,0.09,38.9800143315439
1,4,4,600.344728503842,613.965182739776,1,1,0.105,6.94035884633565
1,4,4,972.663836146239,873.004250519443,6,0,0.09,-50.7819544595138
1,4,4,677.957106672693,758.9693662012,2,0,0.105,41.280132243825
1,4,4,749.230410903692,659.010013856459,3,0,0.12,-45.9721768393543
1,4,4,601.601312810089,647.066596429795,1,1,0.135,23.1670235004869
1,4,4,828.859525790904,748.02188546164,4,1,0.12,-41.1911543079053
1,4,4,977.079760516062,899.036888789851,6,1,0.105,-39.7670683955216
1,4,4,974.825842771679,905.988051556051,6,1,0.09,-35.0765815111482
1,4,4,901.859027158935,923.936701496132,5,1,0.075,11.249770362903
1,4,4,903.200817818288,899.0391237312,5,1,0.06,-2.12060845201942
1,4,4,899.1220871103,835.055293340702,5,0,0.05,-32.6455000099862
1,4,4,674.741055467166,748.994914174546,2,0,0.06,37.8363611247794
1,4,4,974.389474431518,825.000942859333,6,0,0.07,-76.1215447501582
1,4,4,828.804770251736,850.801428663544,4,1,0.08,11.2084883627049
1,4,4,752.295605023392,899.971085658763,3,0,0.065,75.2486525530553
1,4,4,827.538966957945,910.971925186459,4,0,0.075,42.5136092884146
1,4,4,977.811138320249,883.00971215358,6,0,0.09,-48.3064591932069
1,4,4,599.997477664147,670.975501067005,1,0,0.105,36.1671456829852
1,4,4,823.850509244949,856.046229309868,4,1,0.12,16.4054624534621
1,4,4,601.911966805346,641.956729174126,1,1,0.105,20.4049744554291
1,4,4,673.020166344941,725.015609525144,2,1,0.09,26.494493340231
1,4,4,748.180836206302,780.940873781219,3,1,0.075,16.6930127770278
1,4,4,673.178566328716,682.008467556443,2,1,0.065,4.49931272750448
1,4,4,826.281265181024,771.942244085949,4,0,0.055,-27.6886731694648
1,4,5,900.809452403337,866.008948069066,5,1,0.065,-17.7327410620489
1,4,5,598.567407636438,668.037697498221,1,0,0.055,35.3988738149215
1,4,5,750.000899948645,742.968449892942,3,1,0.065,-3.58341404112281
1,4,5,974.517703056335,799.926806357689,6,0,0.055,-88.9635142413484
1,4,5,747.6422986947,845.049580326304,3,0,0.065,49.6342836339383
1,4,5,599.82762375148,631.975292926654,1,1,0.075,16.3809779236556
1,4,5,675.504280952737,719.969158060849,2,0,0.065,22.657262220694
1,4,5,976.831125561148,862.008439609781,6,0,0.075,-58.508375007066
1,4,5,901.695039821789,821.932117047254,5,1,0.09,-40.6435275284253
1,4,5,675.745652406476,807.992635935079,2,0,0.075,67.3869979763581
1,4,5,750.195338041522,693.987643637229,3,1,0.09,-28.6408633907225
1,4,5,827.21210969612,861.956198292319,4,1,0.075,17.7039941891458
1,4,5,903.849503549282,891.970627591945,5,1,0.065,-6.0529304241204
1,4,5,900.357998383697,1011.93447771948,5,0,0.055,56.8542569863853
1,4,5,977.791862154845,956.986153265461,6,1,0.065,-10.6016351028707
1,4,5,748.190893325955,769.982218451332,3,1,0.055,11.1038599364982
1,4,5,750.543985690456,734.281871060375,3,1,0.045,-8.28642783698383
1,4,5,976.141093764454,758.935563033447,6,0,0.035,-110.677977442552
1,4,5,677.776078053284,696.998920233455,2,1,0.045,9.79507881792108
1,4,5,898.017477418762,767.101405363064,5,0,0.035,-66.7088265251961
1,4,5,601.832627144177,734.020943986252,1,0,0.045,67.3571041233505
1,4,5,976.250046107452,931.030899169855,6,1,0.055,-23.0416035350815
1,4,5,602.581884362735,592.990449920762,1,1,0.045,-4.88735512966753
1,4,5,902.590405021328,864.119043049868,5,0,0.035,-19.603241768897
1,4,5,823.805531486869,844.086050055921,4,1,0.045,10.3340222007909
1,4,5,977.011595387012,836.01407444803,6,0,0.035,-71.8458705421561
1,4,5,975.735734915361,816.043659229763,6,0,0.045,-81.3717583111327
1,4,5,748.222182272002,873.058168042917,3,0,0.055,63.6106933864533
1,4,5,674.098236311693,738.035420712549,2,0,0.065,32.5794570195447
1,4,5,826.203881006222,817.918478453066,4,1,0.075,-4.22186117358268
1,4,5,752.005903341342,850.941949349362,3,0,0.065,50.4132718512207
1,4,5,676.138160401024,757.038673909847,2,0,0.075,41.2231915968524
1,4,5,677.607062156312,757.060464413371,2,0,0.09,40.4858100672911
1,4,5,899.954315798823,867.949976876844,5,1,0.105,-16.3079433997346
1,4,5,598.409287049435,666.996224375907,1,0,0.09,34.9487578733617
1,4,5,598.943433142267,643.962291302159,1,1,0.105,22.9395455591808
1,4,5,677.619354275521,652.114724100102,2,1,0.09,-12.9959898983028
1,4,5,900.512207939755,705.085422901902,5,0,0.075,-99.5805274078231
1,4,5,753.328697173856,672.125926590525,3,0,0.09,-41.3772079405511
1,4,5,823.532591806725,847.107942448929,4,1,0.105,12.0129175246901
1,4,5,749.984976078849,743.008119694423,3,1,0.09,-3.55508605575865
1,4,5,823.444312380161,836.972855497152,4,1,0.075,6.89352515515438
1,4,5,749.01250610128,879.998435557354,3,0,0.065,66.7444226527764
1,4,5,600.638061878271,768.958624626976,1,0,0.075,85.7684396171741
1,4,5,828.397455916274,842.014278343413,4,1,0.09,6.93850824312799
1,4,5,753.091516147833,833.93196616089,3,0,0.075,41.1925859939141
1,4,5,601.761389058083,719.968040648382,1,0,0.09,60.2326887084325
1,4,5,898.573134676553,835.053896531463,5,1,0.105,-32.3664907745685
1,4,5,600.795903243124,731.02922301041,1,0,0.09,66.3609272699542
1,4,5,901.037414325401,749.0647554514,5,0,0.105,-77.4382975154147
1,4,5,974.774718924891,868.287170596886,6,1,0.12,-54.2611711225502
1,4,5,978.272649517749,1002.15306697646,6,1,0.105,12.1683655840576
1,4,5,750.246182491537,667.940478480887,3,0,0.09,-41.9392122347264
1,4,5,824.485226883553,960.025366337504,4,0,0.105,69.0650392122045
1,4,5,678.148751147091,620.00142474426,2,1,0.12,-29.6292109059016
1,4,5,824.019525200129,844.988120021299,4,1,0.105,10.6846343037809
1,4,5,974.801817385014,941.970278334338,6,1,0.09,-16.7294466500259
1,4,5,602.806493930984,715.019925672095,1,0,0.075,57.1788187215852
1,4,5,598.481921944767,708.045854989905,1,0,0.09,55.8287556917899
1,4,5,975.529842893593,1119.96859934879,6,0,0.105,73.5993663465996
1,4,5,899.814912583679,879.020378284622,5,1,0.12,-10.5959410441055
1,4,5,672.820420295466,678.004327346571,2,1,0.105,2.64148129992614
1,4,5,674.473423685413,676.986879610922,2,1,0.09,1.280741872871
1,4,5,828.291017794982,861.004680744372,4,1,0.075,16.669382394594
1,4,5,675.108979281504,801.007949339692,2,0,0.065,64.1523414309237
1,4,5,898.264715564437,849.907739670016,5,1,0.075,-24.6404972710427
1,4,5,676.149614329915,739.00118592428,2,0,0.065,32.0262785194216
1,4,5,678.411074972246,689.049865293782,2,1,0.075,5.42103965428604
1,4,5,977.965906669851,955.066076829098,6,1,0.065,-11.6687031035685
1,4,5,903.472640027758,877.014536759816,5,1,0.055,-13.4818360600976
1,4,5,597.693274205085,734.000829688739,1,0,0.045,69.4560792273397
